t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
4220.5,1.8149978,2.051686616,1.713964553,2.1505013,2.152210943,2.058594596,1.9620575,1.961784998,1.83626238,20.484045,20.66930209,20.13033613
4221,1.8755584,1.989936227,1.834428667,2.0364053,2.041244513,2.016355981,1.9731722,2.136352082,1.924863883,20.489367,20.3511663,20.25322557
4221.5,1.9640375,2.11466596,1.835576597,2.0627255,2.175723671,2.058945918,2.0039256,2.109746791,1.90424827,20.503145,21.08326018,19.41208551
4222,1.8370832,2.06614421,1.680404744,2.0397146,2.087676313,1.876112338,2.0042257,1.920328067,1.975381563,20.518948,21.42976323,20.89676582
4222.5,1.9441526,2.098864118,1.860596429,2.0608835,2.230545552,2.007758456,2.0003304,2.21475903,1.969066973,20.484034,21.56083426,20.10141602
4223,1.9536722,2.030828455,1.928443307,1.9752593,1.995125016,1.858417689,2.0136883,2.055156947,1.929613638,20.482531,20.40956636,20.88713516
4223.5,1.9024726,2.129327004,1.772485747,2.1562405,2.265843166,2.058572497,2.0601351,2.24864832,1.937873734,20.507431,19.58436564,21.24199013
4224,1.9585998,2.108078827,1.839669095,2.1327417,2.310079029,2.043491612,2.0379729,2.066551142,1.962260918,20.480875,19.96610397,20.62554057
4224.5,1.984121,2.206507325,1.857208653,2.064481,2.169799228,2.046726535,2.0253382,2.141355604,1.85102808,20.476627,20.12649739,20.07621964
4225,1.9673955,2.201992784,1.847606718,2.0775025,2.119806341,1.939140035,2.0414374,2.13307829,1.877831235,20.462549,20.63293742,19.34793962
4225.5,1.8831266,1.937436976,1.80794045,2.0872831,2.180901232,1.972384212,2.081594,2.246386911,1.960517531,20.488592,20.63675847,21.2907748
4226,1.9956431,2.248237977,1.808944049,2.1706209,2.398440493,2.170975698,2.0874643,2.197477165,2.054400876,20.461653,20.02015518,19.86793707
4226.5,1.9726493,2.120287787,1.888026848,2.0564959,2.161660209,2.007757237,2.0764611,2.08194048,1.994679651,20.468651,20.13850379,20.85990793
4227,1.8226633,1.970176503,1.757211886,2.0581667,2.142170446,1.889074811,2.0983911,2.164668781,1.946403491,20.498167,20.77291895,19.75658185
4227.5,2.1009796,2.198060837,2.100878909,2.1481342,2.16887286,2.096990506,2.0965288,2.174723658,2.040327068,20.513264,19.72147088,21.14929405
4228,2.0213518,2.10356439,1.99771617,2.1109569,2.251173796,2.019581987,2.0311999,2.07667814,2.013881619,20.517132,20.48670827,20.48049061
4228.5,1.8339788,2.065183318,1.669399198,2.0573976,2.205871636,2.048505819,1.9750998,2.040229506,1.843637475,20.487869,21.04062258,21.5889044
4229,1.9813381,2.084772553,1.999572014,2.0533471,2.158188598,1.995905664,1.9406642,1.980021093,1.849387362,20.46327,20.19499328,20.44095698
4229.5,2.0243876,2.230885732,1.777968149,2.1763742,2.16279382,2.236267996,1.9591767,1.961355588,1.874225296,20.497105,20.40188336,20.80864871
4230,1.8974382,2.038195148,1.694129256,2.1273098,2.297409212,2.01589398,1.9759572,1.956994171,1.904307907,20.522066,19.92483328,19.79894716
4230.5,1.8690968,2.045672924,1.757284674,2.1206853,2.280339995,2.10058011,1.9499359,2.106671789,1.847065069,20.544758,20.2408238,20.54655952
4231,2.0141432,2.244165415,1.873878981,2.0926101,2.282285916,1.836702882,1.9608859,2.051934624,1.857107596,20.526415,20.73484183,21.43585291
4231.5,2.0688415,2.14191408,1.954286127,2.0028474,2.197284856,1.908212736,1.930926,1.99342028,1.873936293,20.501373,20.10989737,20.78256398
4232,1.9003779,2.021296316,1.744503859,2.1333458,2.318846248,1.954541011,1.8972824,2.036592869,1.849215936,20.488852,20.02558327,20.85118064
4232.5,1.8631849,2.014134528,1.822067466,2.1063805,2.198720178,2.036992928,1.9504938,1.951741023,1.815374577,20.529356,21.06795022,19.1423158
4233,1.9584665,2.093040835,1.837335109,2.1049874,2.216127982,2.162612147,1.9771545,2.063884308,1.883052791,20.519691,21.03786108,20.92462754
4233.5,1.9135,2.008301687,1.938077209,2.09232,2.242559764,1.84693369,1.9685265,2.06927517,1.922344897,20.479582,21.27495988,20.47244333
4234,2.0031469,2.092941282,2.022052472,2.1628911,2.126992981,2.056609396,1.9383498,2.162158233,1.879942873,20.488276,20.52022037,20.04100027
4234.5,1.9433191,2.065454888,1.889346008,2.153981,2.279195863,2.184139692,1.9460627,2.038795588,1.903029356,20.497892,20.66345165,20.79736529
4235,1.9851471,2.094481421,1.769280829,2.0006912,2.07074345,1.903750828,1.934208,2.099910795,1.820512477,20.506413,19.60145749,21.64503339
4235.5,2.0344343,2.135698775,1.851294067,2.1487937,2.255016952,2.012822173,1.9455426,1.881951264,1.908328111,20.522156,20.80916413,20.7959329
4236,1.8978713,2.07749324,1.676934029,2.1356993,2.203033451,2.065445897,1.9717387,2.187819887,1.966406344,20.53487,21.25436749,20.60678779
4236.5,1.8102251,2.083406236,1.724293591,2.0497561,2.043012362,1.944965955,1.9898334,2.078446569,1.958167853,20.496239,20.37620146,20.75007689
4237,1.7380188,1.881165756,1.558726248,1.9653082,2.055657075,1.837793198,1.9815807,2.118208748,1.821965078,20.480532,20.33404012,20.09698699
4237.5,1.7884389,2.002594033,1.784542267,2.1191316,2.231069419,1.903646246,2.005609,2.114878297,1.859957598,20.509556,20.33638091,20.6851474
4238,1.6895138,1.812199976,1.633327708,2.0520205,2.070097829,1.909966864,1.994257,2.05101632,1.797814701,20.486326,19.78596888,21.22003938
4238.5,1.7640139,1.838861039,1.706508464,2.1637223,2.146472506,2.036319678,1.9924459,2.019858109,1.901382751,20.52492,21.21982344,20.80850206
4239,1.976119,2.147553623,1.829065635,2.0857556,2.138365442,1.997416991,1.980064,2.180470297,1.917221883,20.530066,20.81829561,20.68986846
4239.5,1.9711684,2.161478497,1.825380304,2.0857966,2.238512644,1.915420572,1.9632933,2.024556528,1.885876182,20.545008,21.04219998,20.44199385
4240,1.8111428,2.028653997,1.705418968,2.158813,2.342953513,2.074680779,1.9369937,2.02506649,1.861987379,20.516874,20.73050044,21.14606113
4240.5,1.9837226,2.093191406,2.053264748,2.0381703,2.157628576,1.995776717,1.8839232,1.975236041,1.826364716,20.477463,20.47541805,20.67986205
4241,2.0283594,2.223553367,1.890284332,2.0910327,2.201898123,1.94719682,1.9345784,2.021938912,1.746946638,20.477455,20.7995173,20.61533972
4241.5,2.0335636,2.173085968,1.891411801,2.1035857,2.142105342,2.047138095,1.9485435,1.98586991,1.822684097,20.500446,20.94999697,19.73832174
4242,1.8327308,1.886355298,1.653230558,2.1101863,2.141377334,1.988955062,1.9360452,2.013793802,1.934761623,20.491877,20.56533528,20.64395499
4242.5,1.8322465,2.014652312,1.850903662,2.1599042,2.17342475,2.231483584,1.9098258,1.990664521,1.818431296,20.5105,20.77933484,20.44867662
4243,1.9432144,2.205365177,1.91864663,2.0971057,2.153157383,2.033891279,1.8879508,2.078509763,1.786224698,20.512701,20.67822177,19.61308422
4243.5,1.9508257,2.125333018,1.777622298,2.0645714,2.306336426,1.954902016,1.8987426,2.002828632,1.870420616,20.518883,20.78228546,20.66662621
4244,2.0682797,2.261186101,2.038844976,2.1076345,2.23261566,2.062068766,1.9248862,2.124801988,1.77601624,20.521616,20.4153872,21.61218964
4244.5,1.9529887,2.085434887,1.884242949,2.0881917,2.225339024,1.998865522,1.9084889,1.999416229,1.870810844,20.525078,20.97519888,19.53566986
4245,1.9775181,2.070074998,1.779634794,2.0585251,2.149470753,1.986120336,1.910689,1.935577274,1.788259574,20.501516,20.13880846,19.42242305
4245.5,1.9958898,2.206076373,1.926335084,2.0852573,2.280144272,1.923974076,1.977149,2.054621085,1.910980558,20.454357,20.13532854,20.75152147
4246,1.8644662,1.937832471,1.719925276,2.1002665,2.130869665,2.088814072,1.9486102,2.097594809,1.887711433,20.477434,20.89428116,20.24144892
4246.5,1.7947391,1.962598045,1.765243058,1.9922274,2.094185668,1.920157638,1.9751,2.064391814,1.947644942,20.468384,21.66770316,19.623621
4247,1.9645835,2.116664818,1.874249598,2.1400242,2.272670359,2.153181726,1.9506342,2.12515101,1.920388039,20.48535,19.90918243,20.37581232
4247.5,1.9286242,2.091696409,1.876479489,2.0825644,2.098507835,1.962792665,1.9868208,2.093838842,1.923927924,20.511658,20.18353942,20.36696417
4248,1.9725903,2.150739104,1.936857221,2.0473285,2.098013363,1.949994862,1.9858277,2.032394147,1.959679198,20.526114,20.26111655,20.48849449
4248.5,1.9210078,2.005903762,1.803547685,2.0484722,2.13468992,1.993964688,2.0184858,2.080159211,1.883795583,20.512136,21.68701717,21.23560597
4249,1.9845171,2.155712062,2.003393156,2.1746724,2.297427537,2.052086002,2.0205998,2.093085689,1.906202479,20.495384,20.29225417,20.43162636
4249.5,1.978144,2.151980518,1.902984816,2.0952826,2.219673941,2.145260507,1.9958779,2.066573384,1.895268091,20.473598,20.46315396,20.10140063
4250,1.8763074,1.993681281,1.656173209,2.080996,2.071405391,1.959782392,2.0148251,2.181646926,1.930769027,20.493837,20.32515486,20.92351382
4250.5,1.9905823,2.156231108,1.866701181,2.1076119,2.126621442,1.966881627,2.0133803,2.186360987,1.97836774,20.501972,20.07378963,19.03490146
4251,1.9635919,2.128347356,1.832108039,2.1073658,2.251730674,2.018436547,1.9561161,2.109142765,1.878288638,20.474764,19.79665627,20.18134099
4251.5,1.9173433,2.081750612,1.886936135,2.1038256,2.193957825,2.091931395,1.9402217,2.088877565,1.753901625,20.488647,21.39368485,20.12494016
4252,1.8264875,1.992989013,1.724933817,2.056766,2.175502337,1.895750543,1.9169166,2.03134912,1.926670336,20.468958,19.56547386,20.851261
4252.5,1.994938,2.052424752,1.859626453,2.06954,2.26678779,1.981603125,1.966001,2.10120105,1.978987936,20.4797,20.45399562,20.66163838
4253,1.8858395,2.004460871,1.775922107,2.0482643,2.100806513,2.06439072,2.0506895,2.081367583,1.950404229,20.513729,21.36841605,20.34958132
4253.5,1.798039,1.849575956,1.605814135,2.1060846,2.132731104,2.051418479,2.0649788,2.122472296,1.975835542,20.513042,20.28025894,21.124566
4254,1.9991512,2.148001653,1.896830396,2.117439,2.364965614,2.044531181,2.04142,2.202179458,1.954102605,20.481846,20.09562519,19.86868147
4254.5,1.7922506,1.937853402,1.716807911,2.0915527,2.165094361,2.033532214,2.0208323,2.130673213,1.894127627,20.530869,20.75251739,20.16534498
4255,1.7818922,1.944635517,1.687175104,2.0367231,2.002490737,1.943341683,2.0061786,2.245173415,2.000770608,20.534307,20.32787498,20.91489914
4255.5,1.9869921,2.167229988,1.861929568,2.0146804,2.081379562,1.892896681,2.0287623,2.110901878,1.93631432,20.529551,21.22816294,20.20755016
4256,1.8680967,2.053885317,1.708059656,2.024929,2.114285788,1.952384263,2.0180759,2.084917999,1.975417296,20.53087,21.1267932,21.73872469
4256.5,2.0737679,2.162652368,2.036487124,2.0650954,2.143737473,2.014552621,2.0077314,2.036859278,1.948839655,20.506927,21.77932409,20.77258784
4257,1.8846856,1.99012736,1.745810074,2.233542,2.254916171,2.155388411,2.0081265,2.150691375,1.846131533,20.498505,19.6593364,20.93521038
4257.5,1.8450081,1.956740075,1.739311438,2.0838914,2.197273533,1.874239904,2.008884,2.093549349,1.864584402,20.510134,21.04992291,20.11185997
4258,2.1049743,2.187162027,2.05885491,2.1127074,2.251953859,2.088015705,2.0230222,2.11642004,1.934839231,20.4877,19.72026402,20.07917898
4258.5,1.9105858,2.040367023,1.855928474,2.1463623,2.149175974,2.094637391,2.0234983,2.038373628,1.916070773,20.468451,20.78935259,19.84775942
4259,1.9021584,2.007034455,1.855695511,2.0749674,2.319370656,1.979448974,2.0282047,2.186986968,1.87778463,20.453978,20.64436039,20.38837197
4259.5,1.9143722,1.96680538,1.81338808,2.0353634,2.194261387,1.958125314,2.0047832,2.140115824,1.852719791,20.518782,20.22026483,20.27104306
4260,2.0642531,2.207829989,1.974137983,2.0558751,2.120099352,2.032506274,1.9808977,1.981009399,1.88939603,20.528532,20.60886795,20.32141765
4260.5,1.982919,2.152358628,1.871632786,2.0714593,2.075510165,1.969342622,1.9676944,2.114754448,1.953895053,20.553764,20.6879544,20.77081967
4261,1.8816308,2.130699907,1.781757155,2.0535741,2.170221591,2.069027553,1.9219028,1.944954974,1.822943357,20.530254,20.63328365,20.68436534
4261.5,2.056565,2.289477838,2.009471358,2.1332614,2.318283767,1.960558816,1.9353169,1.9909672,1.842387093,20.545305,19.32625775,20.13236137
4262,1.9029776,2.140003059,1.780582893,2.1340656,2.239295986,2.108001559,1.9209421,1.984301047,1.82714385,20.490728,20.91974617,19.52078029
4262.5,2.0252476,2.054185026,1.984170269,2.1689265,2.189456317,2.039860085,1.8958238,1.92955965,1.867899552,20.460474,19.40214691,21.47715808
4263,1.9520489,2.027568869,1.916774831,2.1002588,2.147283662,1.984688736,1.8765498,2.083770078,1.797649134,20.478422,21.70282762,20.54260805
4263.5,1.934206,2.158971512,1.882669782,2.0844083,2.091234738,1.976699288,1.9442135,2.104265584,2.041353636,20.499964,19.01744456,20.06106636
4264,1.8218185,1.968092978,1.737099552,2.2093537,2.408797858,2.251874627,1.9623042,2.045910869,1.868942761,20.503078,19.60450581,20.17527196
4264.5,1.9540248,2.173437694,1.844131164,2.1404862,2.144946661,2.062831041,1.960101,2.009591121,2.032936903,20.492313,21.16921812,20.37910854
4265,1.7861288,1.860315351,1.740196112,2.049993,2.031960362,1.979797438,1.9728729,2.042132685,1.92944726,20.49824,19.23629505,20.30754138
4265.5,1.8632489,2.02174811,1.738647925,2.0223622,2.095288051,1.955091587,1.9569889,2.053009721,1.848040393,20.519815,20.62239339,20.46159927
4266,1.8746465,1.970900115,1.719757154,2.0856702,2.082629009,1.838515602,1.9250925,2.024772828,1.875076644,20.488466,19.22834974,19.52208037
4266.5,1.9072649,2.013461214,1.770843505,2.053185,2.155360617,1.95210499,1.9020542,1.966498605,1.741434072,20.496349,20.09993291,20.99328575
4267,1.7913996,1.938375483,1.639625263,2.0368125,2.204783399,1.893052325,1.9167721,2.075403759,1.800351284,20.545444,20.44482146,20.81431035
4267.5,1.8810337,2.083089642,1.759450891,2.1069331,2.141241488,1.986030866,1.9340835,2.069148225,1.89396994,20.520241,20.51177526,20.43375963
4268,1.9996461,2.181091163,1.915701912,2.1572196,2.282075451,2.05008529,1.8943753,2.011433084,1.848012279,20.521755,20.00263422,20.01665271
4268.5,1.7961582,2.013725782,1.696512964,2.0950265,2.201115162,2.093319882,1.8879395,2.046823326,1.753237274,20.463131,20.70507434,21.00311614
4269,1.9128894,2.095074297,1.807222713,2.0412891,2.08402368,1.967843821,1.9397621,2.109095547,1.870051381,20.483416,20.96422495,20.64652723
4269.5,1.8859113,1.946847243,1.872830782,2.1312242,2.193252437,2.09088209,1.9957623,2.072497439,1.860862645,20.525208,19.62136588,19.77089381
4270,1.8540314,2.009554348,1.71265262,2.0166178,2.077782102,1.976729387,1.934665,2.135345299,1.793463493,20.505299,20.25876058,21.8160328
4270.5,1.8797981,2.089976572,1.763854252,2.0764639,2.268423549,2.037525931,1.8693411,1.995586434,1.861201976,20.479139,20.22611161,20.77292276
4271,1.938243,2.054054111,1.900820973,2.0352249,2.208850145,2.04348652,1.8720739,2.029623666,1.776407759,20.514763,20.77271882,20.17637323
4271.5,1.8527809,2.006172002,1.84164613,2.1243155,2.121564676,2.068946495,1.9365629,2.08930781,1.888681404,20.50531,19.6269497,19.77989107
4272,1.8808936,1.960327555,1.788027928,2.0612211,1.999737632,2.028043914,1.9430616,2.046909988,1.910449007,20.527443,19.89112476,19.70605189
4272.5,2.0870452,2.215718537,1.896707564,2.0681181,2.217036068,1.98131953,1.9454011,2.090753647,1.879111873,20.540171,19.58193865,20.52602078
4273,1.7423376,1.947801131,1.566064316,2.0029826,2.162504494,1.959027135,1.9283282,2.082799777,1.906209515,20.511744,19.28684737,19.32325777
4273.5,2.008492,2.090503127,1.872254703,1.9865057,2.107529907,1.909665386,1.9275033,2.081103065,1.930048177,20.49391,19.71849584,19.56690964
4274,1.8601615,1.924792973,1.721264683,2.0790489,2.256339051,1.9005042,1.9438738,2.130541517,1.851087356,20.497602,20.34675733,20.58443264
4274.5,1.9508133,1.990814138,1.847075297,2.1972721,2.360842524,2.069681014,1.9515177,2.042890016,1.973054925,20.482218,19.93139851,20.56279865
4275,1.8811303,1.958089802,1.732312474,2.108495,2.215774007,2.109355029,1.9299312,2.16155458,1.824991616,20.491795,20.2183187,20.07370322
4275.5,1.9984076,2.23226115,1.903900473,2.0494688,2.083792569,1.889617163,1.9033979,1.969265222,1.880102497,20.502542,19.77729626,19.73601556
4276,1.9573085,2.124844765,1.884711922,2.0254145,2.09659344,1.889061921,1.8995112,2.018976233,1.918254521,20.488091,19.61598937,21.34630329
4276.5,1.885497,2.022709533,1.824827555,1.9319128,2.050920602,1.852167734,1.9162929,2.017577398,1.792101208,20.544252,20.31971246,20.27903568
4277,1.8571115,2.026612112,1.828928117,2.011348,2.01944436,1.96485415,1.9088165,1.950018858,1.829281752,20.553619,21.19314457,20.63592295
4277.5,1.8627073,1.978399302,1.774759172,2.0309937,2.055971557,2.001149572,1.9187653,1.993880999,1.832568107,20.50629,20.07421395,19.93604475
4278,1.8748376,2.074402833,1.642026576,2.0638666,2.171128835,2.015844562,1.9471745,2.063738315,1.889894827,20.518055,21.12814644,19.29056824
4278.5,1.8902791,2.054406587,1.789061694,2.0698934,2.234128883,1.998150468,1.9943492,1.991866304,1.967993496,20.477367,20.26007011,20.16985428
4279,2.0044382,2.11567648,1.899633683,2.0163591,2.159901797,1.931396746,1.9811757,2.162023308,1.890453467,20.45982,20.88335032,21.80450349
4279.5,2.0790834,2.15210168,1.871331846,2.0039721,2.180192656,1.868781356,1.9939729,2.12861589,1.898617487,20.478224,20.37081179,21.4613944
4280,1.9831306,2.23320361,1.922646343,2.1033795,2.145117519,2.099204649,1.9706606,1.99801124,1.928147841,20.47658,20.6834605,18.86514796
4280.5,1.9264833,2.043833493,1.881720839,2.0547218,1.979498814,1.967699861,1.9586358,2.094060936,1.833311168,20.467184,19.53563305,21.18363112
4281,1.8573046,2.045267978,1.729277253,2.0337341,2.020506053,2.021364952,1.9328681,2.008349832,1.778335305,20.506054,19.21004204,21.22160461
4281.5,2.0871842,2.243361934,1.864363482,2.0231512,2.090984534,1.873510338,1.9047523,2.009991654,1.782329736,20.48114,21.23543553,20.47949056
4282,2.0878627,2.285067122,1.962399849,1.968524,2.104467541,1.933447876,1.934814,1.906936558,1.836184356,20.503086,20.32172451,20.06811018
4282.5,1.7358824,1.92058373,1.564205719,2.0817666,2.079496562,1.94879094,2.0059314,2.031419947,1.979051184,20.506992,20.07123046,19.94017934
4283,1.7997696,2.007047677,1.754438906,2.0393648,2.095896286,1.94578741,1.9929699,1.990728166,1.915235434,20.524298,21.30928771,21.39022652
4283.5,2.0310242,2.163086861,1.938963304,2.0488226,2.121551599,2.007805052,1.9718965,2.004291915,1.891220492,20.483452,20.46650832,20.54433147
4284,1.9691943,2.098438589,1.786367518,2.0971463,2.113619469,2.028662227,1.9528556,2.100715129,1.951881928,20.465569,20.57899721,21.75115466
4284.5,1.8339022,1.917315195,1.747672647,2.0129085,2.081154237,1.94618623,1.8981072,2.095972524,1.795513269,20.468657,21.07142452,20.98314035
4285,1.8015727,2.035749485,1.703519191,2.0173316,2.005079988,1.937105024,1.9302149,2.044655638,1.766853303,20.51762,20.52531024,21.5997285
4285.5,1.8779078,2.083214931,1.845476306,2.0424454,2.183316291,2.00060194,1.9632879,2.049539285,1.902745594,20.552132,20.4914737,20.50331597
4286,1.8720051,2.038159617,1.655608473,2.0388327,2.108133533,1.875980764,1.9898944,2.083484435,1.931503825,20.478495,19.7775246,20.49473432
4286.5,2.0914462,2.346604291,2.077508911,1.9966385,2.10366394,1.877204757,1.9649508,2.068097791,1.89987095,20.463047,21.55999176,20.20353215
4287,2.0092947,2.150886334,2.003366871,2.0373211,2.090204739,1.911284657,1.9785006,2.115185168,1.941786155,20.469809,20.95028332,20.07709854
4287.5,1.9955033,2.129730655,1.896888172,2.0115347,2.030340188,1.899419571,1.9352251,2.027480957,1.98987295,20.529131,19.29909978,20.34708157
4288,1.9761063,2.10221919,1.92174865,2.0690138,2.132036552,1.951226537,1.8848419,1.977310731,1.777632487,20.531178,20.9968092,20.55183375
4288.5,1.9185969,2.022816322,1.864840336,1.974185,2.068658049,1.886080462,1.8688822,2.009735232,1.822939327,20.489336,19.43198081,20.91306329
4289,1.8945178,2.079202045,1.853327476,2.0555885,2.185100062,1.939635277,1.9011279,2.074575291,1.754869008,20.495392,20.48089982,20.10436774
4289.5,1.9445522,1.974851232,1.866279302,2.0077558,2.115526878,1.930736854,1.9550326,2.084876702,1.815563234,20.517097,20.89701611,21.54038073
4290,2.0434682,2.148793763,1.906575655,2.0242891,2.119289904,1.913429877,1.9311097,2.010516421,1.813081415,20.49205,18.91385619,20.59581731
4290.5,2.0627091,2.229959541,1.974622327,1.9448545,2.148014439,1.851887681,1.9171783,1.936967678,1.793117647,20.489475,19.80415052,20.57174699
4291,1.9274195,2.128059441,1.722924416,1.9846613,2.117357555,1.911669638,1.9015114,1.986303523,1.842005511,20.453545,21.30388967,19.95536176
4291.5,2.0805213,2.223861651,1.945145265,2.0183005,2.185596916,2.019093564,1.9076262,2.074531554,1.952442283,20.501154,20.54027611,20.93602879
4292,1.7383013,1.865871973,1.645733682,2.0291941,2.182943542,2.000802377,1.9046823,2.018351537,1.769698434,20.471128,19.78371696,21.13329139
4292.5,1.8301049,1.996488771,1.871880737,2.1722863,2.180627534,2.010596956,1.89477,1.98882137,1.824829343,20.488298,20.68653698,20.97907036
4293,1.8620749,2.039611266,1.733314442,2.0084589,2.134462838,2.030522044,1.9251529,2.067156637,1.802026475,20.477009,20.31945606,21.18113028
4293.5,1.6751009,1.893252915,1.584326865,2.0372188,2.240479655,1.947959416,1.9132773,2.046544741,1.800533156,20.462616,21.02282535,21.50450257
4294,1.9261104,2.080568012,1.71951456,2.027127,2.185245607,2.016679693,1.9299655,2.035810911,1.912739975,20.466322,21.64488363,20.361551
4294.5,1.8176227,1.933076505,1.744085279,1.994959,2.081273457,1.743869503,1.8899953,1.966123231,1.777464402,20.485939,20.18295886,19.76605934
4295,2.01103,2.195007792,1.865468978,1.9862167,2.152782364,2.004391322,1.8665382,2.058537404,1.711621246,20.513294,20.74838776,21.20652687
4295.5,1.8301742,1.908253825,1.708669456,1.9824134,2.091585779,1.844191181,1.9114953,2.017759684,1.717393476,20.546482,20.72825436,19.28138454
4296,1.9381603,2.099483725,1.715081492,1.9719914,2.10260656,1.832005408,1.9122794,1.925163814,1.877600609,20.512299,20.95101377,19.80399027
4296.5,1.9759147,2.160329413,1.794639696,1.9084498,2.1317163,1.799849045,1.9391074,2.022935197,1.894574831,20.497854,20.45078715,19.51428626
4297,1.7902628,1.896740547,1.628709447,1.9292821,2.00808998,1.932000873,1.9638143,1.950882897,1.911454788,20.476786,19.24230488,20.71919452
4297.5,1.8130267,1.918360698,1.688518011,2.0997038,2.13217542,2.035960221,1.9395843,2.082969117,1.864210027,20.495495,21.09595701,21.08459253
4298,1.6637372,1.841935277,1.545559402,1.9702449,2.050589121,1.929734227,1.8953375,2.010366836,1.797614515,20.448696,21.80889087,20.51588336
4298.5,1.7931845,1.871884581,1.711092384,2.0630255,2.192842041,1.891011052,1.9310668,1.961215133,1.912731972,20.478594,21.02583769,21.13951394
4299,1.8578525,2.033164408,1.689448477,1.8934655,2.03068574,1.744193322,1.9375212,2.034636882,1.822967616,20.52899,20.62822331,20.85502771
4299.5,1.8160491,1.928421203,1.692876543,1.8954498,2.091547204,1.845368726,1.9219481,2.016980804,1.845769354,20.539059,19.32599407,20.71484346
4300,1.8824713,1.997198479,1.90457343,2.0011783,2.158365898,1.873004741,1.945132,2.011578833,1.8385974,20.534496,20.39275467,19.75327086
4300.5,2.1097648,2.262982521,1.949012123,2.0877435,2.315983796,1.934428974,1.9404868,2.12015438,1.900903881,20.511108,21.44014397,19.13416034
4301,1.6655325,1.783024718,1.637313067,2.0443032,2.134401236,2.003924321,1.9426666,2.020910299,1.871288296,20.478403,19.46870467,20.38087705
4301.5,1.8825799,1.991066732,1.749475405,2.0250058,2.197999885,1.935909886,1.9597849,2.015203493,1.912317855,20.508194,20.37129788,20.9951176
4302,1.9322269,1.940713794,1.786167509,2.0883234,2.145193984,2.055835235,1.9184965,2.024797733,1.838457536,20.520767,20.53604932,19.44278366
4302.5,1.8381411,1.98187355,1.723338966,2.0093448,2.076830775,1.91662092,1.905297,2.06299365,1.843172837,20.497004,22.30440565,19.34625622
4303,2.0690906,2.249901106,1.967308967,2.0520029,2.193971788,1.986652057,1.8514432,2.050999166,1.733434877,20.481474,20.16520192,20.83651981
4303.5,1.9495218,2.158812781,1.86682095,1.9758611,2.079834112,1.960843262,1.8974475,2.01549474,1.766522354,20.480581,20.00928623,20.23857388
4304,1.8533547,2.080142298,1.873334812,2.0551836,2.031934929,1.98510636,1.9350431,2.096120441,1.923168219,20.555651,20.32917978,20.93649706
4304.5,1.9413805,2.130597737,1.906409871,2.1009035,2.13575993,2.048593163,1.9743053,1.926553603,1.789977196,20.565393,20.45083368,20.64814122
4305,1.9112377,2.073926364,1.817997457,1.9572961,2.011506767,1.823644691,1.9567702,2.051858885,1.975188698,20.464817,20.975031,19.88275436
4305.5,1.8609074,2.063297053,1.825774479,1.9600331,2.01340537,1.899617337,1.9334099,2.061364752,2.03213871,20.451761,20.12899355,20.03935455
4306,1.9754281,2.174357416,1.929587641,2.0351717,2.162608533,1.884415169,1.9257215,2.027340758,1.964611136,20.482054,19.80273197,20.94799022
4306.5,1.8700491,2.013835779,1.788072834,2.0462656,2.137368781,1.993201818,1.9154698,1.968916787,1.795404336,20.507936,20.50962135,19.77647453
4307,1.7752221,1.923156217,1.718443313,2.0215344,2.158167202,1.853578844,1.935236,2.055710093,1.941986935,20.460651,21.85781406,21.03614069
4307.5,1.8530557,1.961378029,1.755939005,2.0110919,2.145765228,2.04819425,1.9160542,1.927621423,1.917188136,20.488441,20.27809286,20.12182605
4308,1.9470696,2.108350988,1.806902686,2.0021665,2.089934096,1.996321432,1.8877416,1.984772882,1.728545732,20.517653,21.209989,20.03307478
4308.5,1.8042603,1.962777645,1.684452356,2.0080488,2.1350447,1.966771149,1.9369869,1.940075369,1.858650237,20.517048,20.04979345,20.38020534
4309,1.7647228,1.928438685,1.678849649,2.0923915,2.105503373,2.061406379,1.9786314,2.021034519,1.879490489,20.515604,20.96453711,20.86561355
4309.5,1.9791328,2.153460477,1.868515501,2.0482874,2.113558215,1.99196838,1.9394828,2.098962291,1.861188656,20.517176,21.03477458,21.15013156
4310,1.975126,2.208172018,1.933194076,1.9816142,2.052538712,1.945373261,1.871024,1.963072839,1.812821118,20.502779,20.51295969,20.82889559
4310.5,1.9278891,2.125739167,1.836548556,2.01019,2.096678993,1.951985492,1.8461612,1.922126695,1.779354952,20.477123,20.59000374,19.12838909
4311,1.8377091,1.918102115,1.787444145,1.9184687,2.10005212,1.895975553,1.8406707,2.005634677,1.683516101,20.452053,19.29155612,19.4956474
4311.5,1.9362478,2.152144213,1.799346215,2.007992,2.14446483,2.015135249,1.9033512,2.168257241,1.800060263,20.516867,20.62667474,20.18125983
4312,1.788977,1.941846161,1.669479325,1.9657799,2.019714958,1.823467582,1.9926714,2.000828375,1.946626647,20.538029,19.96847525,19.90837351
4312.5,1.8837067,1.980946146,1.892871068,1.9497786,2.060392832,1.884958815,1.9450929,2.066815005,1.823152267,20.48764,20.30985041,19.91861395
