t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
6808,2.2306955,2.189008515,2.32250777,2.0106635,2.063069269,2.05031522,2.026252,2.028458622,2.131415452,20.495541,22.39200848,18.09902002
6808.5,1.9741901,2.001186672,1.976095661,1.9448469,1.819845739,1.956656739,2.0405984,2.066415368,1.950917443,20.510616,19.53511294,18.63282986
6809,2.1908836,2.270685364,2.184132649,2.011369,2.086442934,1.947751124,2.0866761,2.023129451,2.249660486,20.531736,19.46631041,20.54345121
6809.5,2.0869882,2.10084217,2.226507739,2.0916355,1.997097471,2.110209364,2.1040757,2.015867378,1.99264123,20.524555,20.00521928,21.03127207
6810,2.0826044,2.147614038,1.918919513,1.9429221,1.798763415,2.053672783,2.0677333,1.989729718,2.060245342,20.455534,22.90890664,21.08585814
6810.5,2.2426333,2.461716594,2.020688222,1.9385351,2.055796963,1.947640261,2.0628939,2.067410654,1.852418464,20.454889,21.22398702,19.35443962
6811,2.1468318,2.10553589,2.138104531,1.9510938,1.687232277,1.977107017,2.0783489,2.01909385,2.011306558,20.514015,20.02785341,19.80850474
6811.5,2.1387126,2.141731205,2.314791513,2.0420146,2.09132649,2.045968108,2.0907576,2.263342015,1.948301389,20.494482,20.52704772,19.36093314
6812,2.1154394,2.009294989,2.080844377,1.9097469,1.891038292,1.77809825,2.1016788,2.169363971,1.87433031,20.480701,20.36578687,19.71289502
6812.5,1.9848331,1.905090502,2.012499138,1.8960987,1.945830849,1.967210173,2.0832467,1.964210203,1.828485913,20.495468,19.59513053,21.11059539
6813,2.0144501,2.056359974,2.022581429,1.8948123,1.82042085,1.688994202,2.0659547,2.029537062,2.12846607,20.524044,20.54036678,22.72860921
6813.5,2.0122032,2.007985698,1.995185477,1.8793051,1.788376891,1.962404081,2.0867171,2.121031188,2.133118214,20.523561,19.58198597,21.66508327
6814,2.0906832,2.263232119,2.15029402,1.828679,1.791977786,1.944688113,2.0782404,2.14140792,2.052025977,20.507582,21.25933341,21.06594167
6814.5,2.1046333,2.06728939,2.127879378,1.9018403,1.809878474,1.673135196,2.074764,2.150457668,2.328333077,20.494986,19.03718034,19.12170321
6815,2.0438044,1.914044638,2.118500961,1.8304863,1.886039933,1.800616439,2.0434461,2.02293174,1.985979302,20.515125,19.79002646,20.87571285
6815.5,1.9132142,1.865511022,1.953874231,1.8361065,1.763075824,1.654429947,2.0463157,2.269481195,2.144851358,20.568544,21.61588508,20.35303588
6816,2.2275629,2.135752283,2.318212915,1.8466552,1.817787473,2.041972915,2.0574012,2.118795687,2.012576939,20.527065,19.52554418,19.83990579
6816.5,1.8203655,1.769511382,1.763457297,1.9200932,1.891472479,1.827393986,2.0883336,1.996302562,2.029046899,20.524611,21.64977508,20.4385208
6817,2.015404,1.94341783,1.965312709,1.8395876,1.828877905,1.815587201,2.1056764,2.117960864,2.196840176,20.484047,22.10858028,20.64931722
6817.5,1.9058886,1.897664844,1.900876732,1.8545762,2.052733477,2.015816125,2.0706446,2.033094134,2.106660706,20.506205,20.27983007,20.41600091
6818,2.108911,2.207710034,2.17944541,1.9161401,2.100096939,2.008447789,2.0370219,2.010082107,1.896850495,20.541639,21.81127448,19.93956359
6818.5,2.0906293,2.179211209,2.034759823,1.8850983,1.813391278,1.726492304,2.0586548,2.056791973,1.942484656,20.564022,20.52219583,20.13424146
6819,2.1517124,2.04073568,2.198460241,1.9159611,1.931689293,1.864850401,2.0500414,2.058242806,2.118225825,20.530472,20.91514274,21.29453122
6819.5,2.2148216,2.222555503,2.214049103,1.9529967,1.887838194,1.938258325,2.0484371,2.29897754,2.149788894,20.53846,20.76125925,19.37540196
6820,2.1501799,2.2899309,2.211847382,2.0221505,2.066442591,1.782672665,2.0291755,2.182072236,2.082485874,20.46851,19.67430559,19.86819231
6820.5,2.1507497,2.141188273,1.985960434,1.9181838,1.875209831,2.058562201,2.0503933,1.991755614,2.16133646,20.502455,20.77668987,18.27349878
6821,2.0794363,2.053836826,1.990345078,1.9005599,1.764940196,1.926225874,2.0509362,2.019892628,2.014156652,20.478113,20.08288634,20.52229967
6821.5,2.0734308,2.164738197,2.101282396,1.9313151,1.791591682,1.980749581,2.0414536,1.989100761,1.96796913,20.539751,19.76910777,20.41422329
6822,2.1560094,2.236316258,2.173526483,1.8996232,1.847815256,1.905570067,2.0116141,2.116827649,2.003150712,20.54678,20.49841131,19.04300421
6822.5,2.0190375,2.068481097,2.080224822,1.8722683,1.975776871,1.80297377,2.006819,1.88619535,2.214904798,20.541439,20.28757023,19.6649616
6823,2.0357299,2.07859205,2.04334794,1.8270328,1.845109675,1.785448844,2.0809424,1.945993693,2.129761354,20.550213,21.26588946,19.30133214
6823.5,1.9762477,1.980963337,1.906127799,1.9570978,1.969645507,1.957157644,2.1296544,2.106084034,2.219587293,20.529949,17.26384815,21.14983735
6824,2.0672407,2.123620328,2.132670956,1.8835907,1.938970447,1.836570862,2.1035581,2.059232329,2.148667193,20.448997,18.93114901,20.46577701
6824.5,1.9932972,1.939935221,1.909222279,1.887502,1.981404707,1.997296234,2.1151943,2.07206055,1.926431378,20.437803,20.46081606,21.56870155
6825,1.9962951,1.963000311,1.881637203,1.875344,1.90491661,1.879044656,2.0750322,1.938407275,2.037073937,20.493219,20.28598019,21.37337199
6825.5,2.1112001,2.22692322,1.917369604,1.9163998,1.828526081,2.126701386,2.0703354,2.041888247,2.285865206,20.505857,21.58541657,18.91093689
6826,2.2135859,2.296230296,2.148182912,1.9641998,2.008628794,2.034325957,2.0450084,2.084768686,2.159101018,20.541374,20.9244911,21.66650835
6826.5,2.0290725,2.005690815,2.0364964,2.0575693,2.170954105,1.895950434,1.995741,1.94898796,2.101426182,20.51963,19.49950805,20.65499073
6827,2.1727667,2.022420839,2.12360128,1.9710857,1.910313597,2.027272714,2.0292535,1.965395319,1.85245323,20.494173,19.76520673,20.93123478
6827.5,2.1533239,2.026750475,2.122894352,1.9374622,1.973695289,1.867943822,2.0737393,1.9756014,1.97016879,20.51026,21.07270786,19.78583017
6828,2.0542672,2.128324033,2.023365328,1.8956891,2.139569621,1.942811709,2.1064036,2.058524972,2.332147051,20.493021,20.32940816,20.65489923
6828.5,1.9425117,1.870023886,1.831908877,1.9796067,1.863645782,1.964320515,2.1385186,2.093583149,1.827910849,20.507723,19.71201901,20.15283538
6829,2.0565832,1.934830178,1.97540922,1.885401,1.907711945,1.884879721,2.1203852,2.006730285,2.242932983,20.55479,21.13637105,21.57421184
6829.5,1.8336853,1.912151581,1.806566367,1.8336761,1.754395061,1.764472737,2.0588014,2.202764504,2.021491555,20.541462,20.9535121,22.66377465
6830,1.9862304,1.978992205,2.042102348,1.8523939,1.687657052,1.960826567,2.0088463,1.836769573,2.126333122,20.540165,22.15530464,20.57859934
6830.5,2.1084232,2.247541059,2.263512164,1.9133991,2.066435292,1.934758238,2.023648,2.211572439,1.915224968,20.550039,21.96255651,21.34062802
6831,2.0346882,2.058939693,2.149990938,1.7821352,1.832017832,1.799193085,2.0179524,1.948905391,2.157299415,20.558996,20.80426337,22.11521976
6831.5,2.0308673,2.106578843,2.110955436,1.8684906,1.939944336,1.92103724,2.0029287,1.990365255,2.053001632,20.559082,18.4727275,20.31118167
6832,2.1547296,1.991697815,2.08635479,1.8540012,1.898126659,1.874773791,1.949466,1.900206708,1.931121608,20.523468,21.20609778,20.30393432
6832.5,2.0432985,1.918940281,2.038988739,1.854493,1.980745592,1.896039584,1.9074128,1.817991319,1.921523957,20.53175,22.04752685,19.67947583
6833,2.1412306,1.975124302,2.200108085,1.8652983,1.92156911,1.916964215,1.9420177,1.851571031,2.053429629,20.548208,20.53909865,19.20860178
6833.5,2.0655265,2.17668699,1.980349772,1.8394415,1.922379081,1.863405457,1.9774073,1.896027108,1.872284443,20.60301,19.97197325,21.17594116
6834,2.2367246,2.060831627,2.31368337,1.9724072,1.795681009,2.088622316,1.9896466,1.906692384,2.042890589,20.580372,19.70084189,20.64036526
6834.5,2.0801475,1.923481641,2.095280239,1.9344283,1.914571519,1.736279327,1.9622487,1.959069023,2.105185949,20.554705,20.54105338,19.81062558
6835,2.1740081,2.087158992,2.102606127,1.9033854,1.848275921,1.906512629,1.9525555,1.921625893,1.997662513,20.531612,21.37037824,20.11160278
6835.5,2.1149187,2.043351985,1.977367628,1.951493,1.787694183,1.902456284,1.9699073,1.938274071,2.108221884,20.523064,20.0754603,21.77941271
6836,1.8861177,1.73380747,1.870816714,1.9939936,1.954184801,1.869694705,2.0171814,1.92793026,2.061474754,20.545372,20.46534821,21.21437628
6836.5,2.0092707,2.051445773,1.909585012,1.9071745,1.856008164,1.970987021,2.0292034,2.081055781,2.069936584,20.506205,20.1923559,20.7465825
6837,2.2243283,2.194909136,2.222217465,1.939965,1.909978744,1.99881801,2.0080924,1.988621007,1.880161093,20.553732,19.13911993,21.94481314
6837.5,2.0602942,1.871874661,1.993744047,1.941444,2.04996546,1.966977263,1.9627537,1.983515743,1.948039048,20.577921,20.01961391,21.03133223
6838,1.9358617,2.038777815,2.08339141,1.8955487,2.167029453,1.836602657,1.9645061,1.817162546,1.971537914,20.512016,20.47206691,20.27301376
6838.5,2.0021794,2.068965961,2.034745822,1.9352001,1.777464951,1.817724457,1.9987984,1.84623023,1.991357306,20.508177,21.48517879,21.15878473
6839,2.213865,2.20786384,2.06343225,1.8486249,1.784506767,1.944543793,2.0163293,1.850920364,2.013064655,20.513454,20.84812187,19.95001959
6839.5,2.0347881,1.892199569,2.063493545,1.7965521,1.705022543,1.739699318,2.0183816,1.921929834,2.019581842,20.481083,20.13406834,19.24636965
6840,1.9060773,1.801138052,1.913423869,1.8395044,1.75213778,1.856791357,2.0332539,2.129323549,1.990528341,20.530901,20.70324211,19.62327773
6840.5,2.0082321,2.009776227,1.975073959,1.8683175,1.909065334,1.837310211,2.0224338,1.915345176,2.115031307,20.530928,20.90404739,21.60397524
6841,2.0157864,2.058804743,1.964767545,1.8515691,1.756799087,1.745532959,2.0232205,2.083582897,1.888868094,20.572687,20.81512252,20.28707616
6841.5,2.0137296,2.040142125,2.1686553,1.8544906,2.008991631,1.897225994,2.0321727,2.044605422,2.064850092,20.541725,19.59330103,21.71071151
6842,2.0089324,2.022020981,2.074819708,1.9590222,1.960322259,1.912310196,2.0350318,1.922216176,2.013781605,20.514784,18.4387151,20.00128001
6842.5,2.0812607,2.074481014,2.066203308,1.8903668,1.979508404,1.767320462,2.0347614,2.131670215,1.937306334,20.476894,20.76614679,20.53701315
6843,2.1138554,2.279797822,1.918639307,1.8760006,1.892369121,1.63947568,2.0449572,2.024793932,2.005643853,20.49654,20.70568134,20.20337643
6843.5,2.0162303,1.942332443,2.009414309,1.8602631,1.742389421,1.669742826,2.0202959,1.921430784,2.070906815,20.545052,20.05262157,20.52314849
6844,1.9612912,2.046231726,1.905141537,1.8209226,1.689173316,1.710305338,2.0216911,1.923227333,2.157373136,20.568554,21.39674006,21.4819908
6844.5,2.0571601,2.020456525,1.957208894,1.9204162,1.901276286,1.793005913,2.0234733,1.98555515,2.156611496,20.55755,22.54403405,20.29845089
6845,2.1886714,2.249986575,2.250968456,1.8128262,1.835663688,1.837017417,1.9663818,1.985794943,2.038739302,20.493776,20.91336205,20.57672928
6845.5,1.893453,2.068427986,1.832351621,1.6652119,1.634078222,1.702242817,2.0098629,2.02681738,1.896193341,20.511221,20.54109654,20.10236738
6846,2.0245881,2.116040381,2.059197652,1.9015577,2.063653507,1.995303776,2.0675826,2.006769384,2.063528986,20.505493,20.97006523,22.7497462
6846.5,1.9786898,1.996123628,1.88013088,1.7457378,1.624170958,1.544870739,2.0670795,2.167349194,2.001697303,20.497896,22.10022333,20.14891117
6847,2.2774968,2.370840774,2.106983434,1.8749028,1.815646823,1.81367286,2.0309293,1.893156979,1.904783156,20.488964,21.14573341,20.36917203
6847.5,2.0614829,1.950221411,1.975025167,1.8505901,1.759929517,1.73332148,1.9933485,2.014212112,2.032778707,20.512489,21.2671828,20.33268544
6848,2.1187654,2.083154652,1.830171617,1.7538085,1.735686749,1.742656776,2.0058489,1.994625693,1.887057744,20.472273,19.53458168,19.2133967
6848.5,2.1236041,2.083243002,2.066952563,1.9235365,1.767972457,1.957360937,2.0099559,2.083866836,1.909266085,20.528206,23.39009641,19.66106107
6849,2.2732854,2.280114606,2.146259212,1.8375257,1.946955808,1.85796001,1.984153,1.958195917,2.125105603,20.540245,19.15742798,20.94432736
6849.5,2.0278418,2.256094739,1.921429137,1.8092307,1.732731449,1.906013865,1.986299,2.080357726,2.071574347,20.519751,20.74142424,19.75964218
6850,2.0074401,2.126599312,1.795453576,1.8490082,1.842806587,1.905786647,2.0232015,1.905466999,1.904225026,20.522696,19.84062517,21.13385726
6850.5,2.2217977,2.483106744,2.176127976,1.8447334,1.874219493,1.826804411,2.0377498,2.259600875,2.046299841,20.542665,20.16512743,22.23563742
6851,2.1967261,2.275129571,2.152472307,1.7873621,1.672621328,1.737781446,2.0074153,2.01040375,2.079750862,20.541979,22.82532201,21.42812923
6851.5,2.1899042,2.104080168,2.178482782,1.9491172,1.881835959,1.813519678,1.9753762,2.057116606,2.005940491,20.502434,20.61992595,18.93397879
6852,2.0624006,2.257929391,1.987188984,1.8997233,1.876837511,1.926928267,1.9829843,1.989804898,1.903163124,20.527325,20.85253162,18.70034778
6852.5,2.098151,1.985295206,2.282986206,1.892367,1.769494163,1.757536786,1.9995946,1.860646201,2.111376963,20.531242,17.13552768,20.30669472
6853,2.1732223,2.163982701,2.129292729,1.9002273,1.776645792,1.944735779,2.0086136,1.954480408,2.015371959,20.541935,21.5896537,21.55690503
6853.5,1.7601786,1.676931682,1.745283445,1.8960494,1.961445327,1.876743653,1.973541,1.817611567,1.962939237,20.519913,19.81710231,20.45064075
6854,1.6567239,1.800947013,1.612402756,1.8750706,1.834960471,1.849458414,1.9824076,2.110055916,2.035228666,20.491859,22.90519492,20.07876069
6854.5,1.7212634,1.685215606,1.685906844,1.8964368,1.833311022,1.889842967,2.0297165,1.810481189,2.190203929,20.495453,20.79448498,21.74757889
6855,1.5891302,1.619265011,1.701151015,1.8464454,1.917601252,1.57927409,2.1004877,2.24661341,2.277445277,20.505598,19.4537489,20.83431975
6855.5,1.7031064,1.862440902,1.752661391,1.8991907,1.87243332,1.72348087,2.1580038,2.197243763,2.334573503,20.548288,20.47903765,21.02382829
6856,1.6926644,1.62738207,1.808800234,1.8890139,1.775783629,1.892212723,2.1160243,2.138274759,2.119876653,20.498501,19.51029984,19.01734103
6856.5,1.7442151,1.724992584,1.700269123,1.8997105,1.860562293,1.696318171,2.0603943,2.023074762,1.975241647,20.492575,18.6489421,20.9515923
6857,1.704428,1.434522567,1.713962224,1.8480061,1.925534216,1.885628284,2.0567117,2.172452606,2.132068449,20.498756,17.8731847,21.95459985
6857.5,1.8533658,1.892118487,1.934142858,1.8356551,1.855593882,1.846906281,2.0470753,1.911552514,2.001985122,20.503319,21.42377307,22.86320534
6858,1.7685274,1.86917376,1.854147125,1.8209673,1.917421394,1.787147158,2.0451105,2.223529716,1.902426779,20.498123,21.52312468,20.62217982
6858.5,1.7255778,1.653840336,1.729526482,1.9223391,1.924008846,2.104342797,2.0555789,2.095193839,2.042504956,20.502338,22.05945005,21.40175102
6859,1.6597023,1.638864551,1.656303742,1.9006337,1.840543237,1.906956326,2.05267,1.882919901,1.983545642,20.516956,21.4126203,20.073215
6859.5,1.5896978,1.606323377,1.636286934,1.8554043,1.775016128,1.794600082,2.0824888,2.162720476,2.195544079,20.567949,20.21812645,21.76361679
6860,1.8032922,1.683847565,1.667365747,1.921124,2.048956531,1.875481088,2.1047082,1.887597417,2.167848737,20.556622,20.70442115,20.69406469
6860.5,1.8523319,1.842068113,1.8964235,1.9372817,1.778545084,1.885245352,2.0916073,2.125639412,2.352693263,20.536068,19.82401682,21.11691867
6861,1.8079956,1.96019114,1.826130029,1.8663118,1.960003121,1.863628409,2.1003783,2.123603786,2.375837166,20.517206,17.96107218,21.23909022
6861.5,1.6935312,1.646478168,1.609681588,1.8566433,1.797903071,1.808139031,2.0733142,2.198787356,2.303659156,20.450823,20.63280685,18.44057779
6862,1.7614527,1.789362673,1.67233414,1.8937325,1.990063758,1.924182268,2.0739636,2.243061638,2.124935002,20.527916,22.02524471,21.37944002
6862.5,1.7180622,1.764982282,1.462488289,1.8641382,1.838801658,1.846049648,2.0293736,2.073506168,2.041826072,20.563221,20.52930071,19.61644679
6863,1.692094,1.758593434,1.793299567,1.9086481,1.854463645,1.845210212,2.0662,2.159536633,1.981666287,20.574095,20.62194404,20.23880915
6863.5,1.6046107,1.635583449,1.689634058,1.9215066,1.806574503,1.857228159,2.0693626,2.041051885,2.13798483,20.52207,20.98025259,19.71216088
6864,1.6823683,1.667034049,1.627414065,1.886873,1.665467729,1.945458953,2.0494053,1.922952953,2.141077361,20.497448,20.84776494,20.74554087
6864.5,1.563799,1.681418656,1.575910435,1.9256251,1.903231173,1.839086319,2.0637219,2.01327093,2.021275917,20.495483,21.57380858,18.93802062
6865,1.6290377,1.629925173,1.691069924,1.8684821,1.937904335,1.924158556,2.0734856,2.04282724,2.267618145,20.529301,20.11235524,20.08143584
6865.5,1.7745969,1.847529132,1.687643992,1.8554455,1.917834305,1.733956744,2.0818417,2.048446757,2.070716453,20.497625,19.34543581,19.6410667
6866,1.7807339,1.632115466,1.94487461,1.864922,1.721559958,2.092984911,2.1009486,2.034428799,2.106300782,20.51572,20.84047733,20.67454043
6866.5,1.8534377,1.699079914,1.776295488,1.8947966,1.743177154,2.026476042,2.0850441,2.124405674,2.022575905,20.494555,22.1020746,20.52565595
6867,1.5419397,1.625881644,1.593760663,1.9120302,1.735967093,2.056470394,2.1307263,2.172460121,2.141971814,20.536041,21.51745642,20.81096801
6867.5,1.6820737,1.640420576,1.760575476,1.8765649,1.85433947,1.931839215,2.1110046,2.146206307,2.05880734,20.546432,21.04756597,19.85762251
6868,1.7355427,1.768268378,1.761658473,1.9004632,1.969286639,1.881701959,2.0452819,2.067335571,2.016159324,20.558048,19.9147694,20.64678415
6868.5,1.5050728,1.471489991,1.550784949,1.9128585,1.838336277,2.029224551,2.0396957,1.992674647,1.956554983,20.531464,21.10811538,19.00257979
6869,1.6282367,1.565324554,1.553812612,1.8960468,1.997481243,2.048791128,2.0510368,1.949682828,2.037668074,20.550833,20.75967125,21.07481187
6869.5,1.7871977,1.861886754,1.817864563,1.8545289,1.896144547,1.853967875,2.0805192,1.888333424,2.047861701,20.5186,20.65531268,20.7434913
6870,1.5830041,1.524607435,1.533209953,1.8864559,1.761739696,1.921180325,2.1050096,2.128467891,2.034398349,20.53421,19.25192344,21.23837861
6870.5,1.5740787,1.593346194,1.664833221,1.9618033,2.104620157,1.949239661,2.1010602,2.132811311,2.058986046,20.541616,20.30250073,21.02397293
6871,1.897517,1.882270069,1.820956739,1.8414214,1.925573066,1.899164718,2.0986078,2.066541514,2.105359844,20.520334,20.04286615,18.71494639
6871.5,1.9909508,1.898240678,1.941369968,1.8056498,1.724930839,1.788076913,2.0682881,2.160662317,2.143246136,20.526583,20.02781396,19.62683522
6872,1.7628648,1.811804202,1.849540047,1.937957,1.99958425,2.0335915,2.0833528,1.983766506,2.184884741,20.518257,19.70257298,21.12061072
6872.5,1.9112858,1.966451643,1.901542286,1.8321716,1.845038874,1.882381272,2.0593297,2.040915138,2.075585847,20.532679,21.00669606,21.18004193
6873,1.8245597,1.916923181,1.79140914,1.801666,1.798158812,1.865431176,2.0536234,1.995210376,2.102297807,20.536476,20.65686088,20.75254831
6873.5,1.6634071,1.596478845,1.645817296,1.7829654,1.795689434,1.6930873,2.0525103,2.052706779,1.877620279,20.544161,19.70610499,21.16193682
6874,1.8753302,1.837376664,1.886021401,1.872104,1.84175467,1.875166223,2.0445497,2.119501233,2.073614577,20.505379,19.60814551,20.70977898
6874.5,1.8341249,1.759894223,1.71682631,1.8932855,1.857918445,1.932390826,2.0442052,2.101847303,1.913509158,20.495794,21.24114124,21.32370815
6875,1.6528407,1.674482759,1.620362618,1.9034925,1.971526902,1.77697398,2.0637665,2.183695783,2.281338031,20.53031,20.69199416,22.56018233
6875.5,1.7696508,1.698720244,1.695585621,1.8423129,1.835181733,1.856624709,2.0943596,1.951765421,1.981934665,20.550755,20.95634656,20.12760049
6876,1.9195127,1.872324899,1.846376811,1.8947847,1.905402414,1.749675885,2.119766,2.11076433,2.215113701,20.529522,20.13637126,22.19692458
6876.5,1.6820145,1.70097004,1.803345296,2.0025434,1.990046129,1.94696005,2.1174805,2.050728883,1.975126036,20.537395,19.40997768,19.78601851
6877,1.9989164,2.034492926,2.055716493,2.0378196,1.914900597,1.939306754,2.1039972,2.292811264,2.034137022,20.538996,21.8608375,22.14285206
6877.5,2.0792432,1.913960581,2.316354469,1.9915535,2.054039266,1.90006912,2.06744,2.185110131,1.997310632,20.556156,19.95375523,19.34801353
6878,2.0252283,2.060782145,1.93074553,2.0184672,2.005833757,2.130915104,2.0906272,2.161901695,2.12483578,20.515554,20.05768067,22.66399654
6878.5,1.9118781,2.008806635,1.990021159,1.9008839,1.887254446,1.867891845,2.1139863,2.080471259,2.070339659,20.505194,21.17004625,22.69676438
6879,2.0564063,2.149018029,2.035031353,1.8885626,1.667948469,1.88132745,2.0889039,1.785588757,1.986608494,20.501625,20.85186743,19.81263042
6879.5,1.8799523,1.817725513,1.819057028,1.8635557,1.740466194,1.774289447,2.0826032,2.043662258,2.107807452,20.549994,23.54116769,19.84979982
6880,1.7226189,1.608058329,1.696198283,1.9059826,1.990384547,1.890311911,2.0478725,1.969908657,2.016946094,20.557215,19.06456939,21.16370141
6880.5,1.8509675,1.794332364,1.97546534,1.8865759,1.75249849,1.71141233,2.038626,1.878791633,1.965537767,20.547888,19.80312077,19.88982108
6881,1.7296865,1.63539716,1.781858764,1.8505005,1.836988149,2.042366949,2.0744886,2.091976454,2.212982382,20.540489,19.73011376,20.8682122
6881.5,1.7608153,1.816242718,1.858559156,1.9159663,1.852341545,1.818821174,2.0962219,2.08012745,1.996992655,20.500921,18.27733258,20.33656077
6882,2.0002613,2.008473914,1.936879619,1.8329719,2.039370839,1.81277103,2.1328838,2.217663922,2.04997075,20.48938,20.31259894,21.16742109
6882.5,2.0629308,1.943479069,2.031946674,1.8514773,2.002566933,1.81421312,2.1317606,2.114600377,2.19508118,20.494543,19.80444202,19.33769273
6883,1.8079418,1.749329605,1.903706928,1.9105177,2.108541778,1.780815554,2.1083584,2.095901351,2.072489159,20.543015,21.00581874,20.29174806
6883.5,1.8749603,1.855918673,1.910316899,1.9244897,1.918214088,1.732962016,2.067584,2.023657699,2.221369268,20.54855,22.00988429,20.86905641
6884,1.6726489,1.676333225,1.804733729,1.8237872,1.695407823,1.763089821,2.0594122,2.099995039,1.974417755,20.516298,20.39857842,19.0977982
6884.5,1.8154371,1.85003261,1.799677244,1.845857,1.815253509,1.876271071,2.0884697,2.031970268,1.858991575,20.498411,21.41484141,19.67576683
6885,1.7983997,1.965573364,1.924336222,1.8686792,1.69499592,2.026670619,2.0714571,2.079954147,2.122287389,20.462437,19.9097957,21.97594567
6885.5,1.776089,1.695109896,1.783987596,1.9527097,1.742156771,1.962649005,2.0607259,2.097900255,1.913421512,20.482744,19.98762052,19.01523463
6886,1.8863084,1.835094623,2.022968366,1.9194397,2.034865449,1.992382683,2.0810883,2.035365714,1.894253458,20.519768,20.02542416,20.57529569
6886.5,1.8032606,1.682804626,1.702882278,1.9207509,1.833560812,1.942827864,2.0809999,2.23358073,2.223147451,20.528366,21.15610842,22.25507962
6887,1.8389423,1.957334642,1.892153056,1.8463184,1.7687194,1.935669552,2.0746012,2.112066138,2.001248348,20.523149,21.59837847,19.92238006
6887.5,1.725016,1.774982481,1.661549613,1.8942863,2.043965698,1.912482513,2.057539,2.098896989,2.100463751,20.542784,20.54090106,21.2924178
6888,1.8324221,1.616710011,1.686401986,1.8126388,1.850414342,1.785899858,2.0537517,2.115121851,1.915273398,20.587042,21.76827614,20.87809037
6888.5,1.9706078,1.892318665,1.675668293,1.8794566,1.876301118,2.024715405,2.0089147,1.849205498,2.012278445,20.519522,18.86442017,19.20104403
6889,1.5314709,1.570750455,1.429349077,1.9164991,2.037864518,1.945689991,1.9887208,2.118147177,1.971750832,20.498798,20.94819982,19.68502763
6889.5,1.7204033,1.896397615,1.784052511,1.9108351,1.873334368,1.868470531,2.0535638,2.145794056,1.899496603,20.497379,19.14674366,21.19647556
6890,1.8123465,1.527492572,1.814222836,1.8392528,1.794985419,1.793201105,2.102457,2.08977489,2.127948091,20.51667,20.75728819,19.8027339
6890.5,1.7282479,1.712161262,1.626787917,1.8536494,1.88714221,1.926978525,2.0903783,2.272273123,2.178405783,20.573826,21.33287154,21.67800545
6891,1.7251259,1.659085474,1.787988266,1.8873217,1.650220243,1.807674624,2.1205885,2.006574218,1.97151552,20.567722,21.94885077,21.77622946
6891.5,1.7142518,1.671088331,1.703748122,1.8510302,1.913840717,1.850353508,2.1068184,2.174268107,2.112079114,20.494461,20.43740657,19.0966347
6892,1.472214,1.465824945,1.55643982,1.9443518,1.879769225,2.054322251,2.1045344,2.338896134,2.219224618,20.525211,19.54413487,19.02399319
6892.5,1.7019182,1.797306486,1.787629405,1.8756621,1.953575515,1.896692783,2.1450813,2.211056514,2.160165507,20.533606,20.4105305,21.20707393
6893,1.8155773,1.681244014,1.811990992,1.9412835,1.829848591,1.879547056,2.1380136,2.055189751,2.153876101,20.485106,20.86383044,21.03022561
6893.5,1.6362432,1.709106865,1.515923135,1.8680053,1.897333512,1.859484947,2.1228867,2.150453385,2.162017432,20.511789,21.58091125,19.61481698
6894,2.0995474,1.880149638,2.019329048,1.8610082,1.655652982,1.956307734,2.089323,1.927640097,2.205612516,20.534788,21.48507736,22.48559415
6894.5,2.0378449,1.833107991,1.919685625,1.932669,1.931717233,1.955849525,2.0438538,1.950818933,1.981978588,20.528494,20.68778289,19.95227739
6895,1.8307064,1.817739371,1.698678023,1.8909434,1.914611142,1.881160055,2.0230556,1.982678978,2.022936784,20.520191,21.24597399,19.47488325
6895.5,1.8904046,2.028733282,1.774409586,1.836879,1.95303673,1.741309125,2.0098228,1.973404632,1.744009187,20.525194,19.63742844,21.33475266
6896,1.7583052,1.775502217,1.873945489,1.7252177,1.895617027,1.682508486,2.0497758,2.044325025,2.107572488,20.556324,21.41839593,20.37555232
6896.5,1.9588261,2.03559079,2.035041046,1.8471926,1.918497926,1.784976198,2.0547807,2.185551849,2.011729793,20.553137,19.19990459,20.91703941
6897,1.9438782,1.850258288,2.092453496,1.9240687,1.92864358,1.905346203,2.0590355,2.185703333,2.005416946,20.522936,21.78310984,20.54944402
6897.5,1.9077455,1.903356401,1.759511688,1.8943576,1.988902363,1.919893691,2.0839388,2.040011417,2.135601104,20.543819,19.69492908,18.89126856
6898,1.8319912,1.710255457,1.767350582,1.9095505,1.896445987,1.849410219,2.0291893,1.99402339,2.069059628,20.52803,21.55793326,21.87885766
6898.5,2.0279727,2.085040351,2.028942454,1.9002912,1.905443884,2.040258914,2.0017152,2.007547962,1.998183144,20.516296,20.08632068,20.01151518
6899,2.0639861,1.880379195,1.955970235,1.8022133,1.695665855,1.826083822,2.027195,2.106932815,1.895512912,20.500206,20.35827447,21.0499565
6899.5,1.9296323,1.803061576,1.894313665,1.7867206,1.908849,1.724062913,2.063453,2.23865845,2.02118693,20.520784,21.75666017,19.57315905
6900,1.930149,1.971067114,2.02923526,1.8824141,1.909351579,1.922224264,2.1240625,2.121451241,1.982628009,20.548313,20.71623186,20.41888256
